epoch,train_loss,train_acc,val_acc,cv,velocity,mu,sigma,z_score,dynamic_wd
1,4.6644103050231935,0.009141156462585034,0.00977683315621679,0.13145055174827575,0.004917040467262268,0.0020098705006982905,0.0017309237507874317,1.6795482558035546,0.1
2,4.587604713439942,0.014668367346938776,0.005738575982996812,0.15830682814121247,7.756054401397705e-05,0.0018185759634943453,0.0013224599675359385,-1.316497634876842,0.1
3,4.577629470825196,0.013818027210884353,0.0076514346439957494,0.1559691235423088,-0.0008674561977386475,-0.0001543550628880191,0.0017576725074384862,-0.4057076229119917,0.1
4,4.565496158599854,0.015306122448979591,0.0061636556854410204,0.15654014348983764,0.0009311139583587646,0.0007564660829641119,0.0014586513699673177,0.11973243160808593,0.1
5,4.569069766998291,0.014243197278911565,0.005526036131774708,0.17617695182561874,0.004133984446525574,0.0021838025128641495,0.0016122316526980909,1.2096164533165994,0.1
6,4.558300161361695,0.017431972789115645,0.006376195536663124,0.23644696921110153,0.013004988431930542,0.007115112348009721,0.004028111012694005,1.4621930888597001,0.1
7,4.552100706100464,0.01870748299319728,0.005526036131774708,0.35760737657547,0.019062012434005737,0.01318681982931193,0.0057958977811595255,1.01368119772437,0.1
8,4.541576623916626,0.018920068027210885,0.004250797024442083,0.5552650809288024,0.02327108383178711,0.019647342597392786,0.006260291066930561,0.5788454874784367,0.1
9,4.528908920288086,0.02806122448979592,0.004888416578108395,0.8297414004802703,0.0344538688659668,0.02824916596603677,0.008203469837913601,0.7563510346870582,0.1
10,4.509553384780884,0.03167517006802721,0.004463336875664187,1.1796375632286071,0.057202696800231934,0.03714666478828937,0.011547230472790403,1.7368694648645044,0.1
11,4.485144805908203,0.03741496598639456,0.004888416578108395,1.637359380722046,0.07438254356384277,0.04716052468272716,0.013341276923439388,2.040435787168846,0.1
12,4.4609129428863525,0.043579931972789115,0.004888416578108395,2.1688577055931093,0.047982215881347656,0.05039700036853191,0.011293552549655625,-0.21381974153543817,0.1
