epoch,train_loss,train_acc,val_acc,cv,velocity,mu,sigma,z_score,dynamic_wd
1,4.642956972122192,0.013392857142857142,0.008076514346439958,0.12454446479678154,-0.003027588129043579,0.0010692399849379064,0.002459111615753365,-1.6659789200850876,0.1
2,4.586302614212036,0.011479591836734694,0.007226354941551541,0.12807389944791794,-0.001738324761390686,-2.0403918527779798e-05,0.001850879290669238,-0.9281647115094919,0.1
3,4.57549467086792,0.012329931972789115,0.007863974495217854,0.12559795156121253,-0.001841820776462555,-9.763076808922998e-05,0.0013222534415919054,-1.3191041547023208,0.1
4,4.568883466720581,0.015518707482993197,0.006376195536663124,0.12408990114927292,0.003443285822868347,0.0002036784986713711,0.0014568372457524302,2.223726317845325,0.1
5,4.567198181152344,0.015518707482993197,0.006801275239107333,0.1343130052089691,0.0020508766174316406,0.001299333141582513,0.0013259342654914985,0.5668029670916942,0.1
6,4.559378337860108,0.013818027210884353,0.007226354941551541,0.16676169484853745,0.0076628178358078,0.0038604373324755688,0.0024117757499402164,1.5765895744770158,0.1
7,4.551611280441284,0.018282312925170068,0.004463336875664187,0.2357735738158226,0.012932807207107544,0.0075743591346092995,0.0035743130569207402,1.4991546591373648,0.1
8,4.541601514816284,0.023596938775510203,0.005951115834218916,0.3805913388729095,0.03176236152648926,0.016321598226182808,0.007979647350001243,1.9350182562020168,0.1
9,4.529873514175415,0.02147108843537415,0.004463336875664187,0.6114520996809005,0.03040367364883423,0.023430982816441386,0.007925275856321749,0.8798041808009676,0.1
10,4.509747886657715,0.02891156462585034,0.004463336875664187,0.9271286785602569,0.038344383239746094,0.03162837383741825,0.008058157153494443,0.8334423459854503,0.1
11,4.485719299316406,0.0352891156462585,0.004250797024442083,1.3166937112808228,0.0354539155960083,0.03748737142727754,0.007541150099607565,-0.26964797204806423,0.1
12,4.459251117706299,0.04336734693877551,0.0025504782146652497,1.7468944787979126,0.04821670055389404,0.04220356847652333,0.0071209654341042915,0.8444265223605978,0.1
13,4.415054988861084,0.05399659863945578,0.0038257173219978747,2.184505295753479,0.04945492744445801,0.04443191969039197,0.008474990046390254,0.5926859768060118,0.1
14,4.369943475723266,0.06590136054421769,0.0036131774707757703,2.6592689514160157,0.05137181282043457,0.04710605708348808,0.012302289373009081,0.3467448706177775,0.1
15,4.301013660430908,0.07971938775510204,0.004675876726886291,3.0683449506759644,0.06469893455505371,0.043987240337468834,0.015653567413694416,1.323129333410951,0.1
16,4.237721872329712,0.10714285714285714,0.004675876726886291,3.469763994216919,0.018587350845336914,0.03927781283953521,0.01539979716854475,-1.3435541889123142,0.1
17,4.1516499519348145,0.125,0.006376195536663124,3.9368330955505373,0.03807258605957031,0.0485100504393209,0.019931430317563604,-0.5236686084968563,0.1
18,4.066577291488647,0.15943877551020408,0.006588735387885228,4.609950304031372,-0.01048135757446289,0.055296612256111696,0.032105289549089186,-2.0488203269433116,0.1
19,3.9911492824554444,0.19366496598639457,0.00977683315621679,5.122887849807739,0.0012679100036621094,0.04347860086740418,0.034436249531752505,-1.225763299944177,0.1
20,3.8958072900772094,0.2261904761904762,0.012964930924548352,5.628022050857544,-0.04884624481201172,0.057082844686727294,0.057625179243460285,-1.8382431237428316,0.1
21,3.814377856254578,0.25977891156462585,0.013177470775770457,6.015118265151978,0.014492511749267578,0.02220296191717997,0.05713111581051508,-0.13496060874227264,0.1
22,3.713898015022278,0.2942176870748299,0.01700318809776833,6.553608322143555,-0.005383491516113281,0.05146056586490016,0.05546258661293117,-1.024908156154408,0.1
23,3.606963038444519,0.31802721088435376,0.021891604675876728,6.7339623928070065,0.04942750930786133,0.034867605611223165,0.07183782467645033,0.20267740236030765,0.1
24,3.490960454940796,0.3541666666666667,0.026567481402763018,7.086858034133911,0.0005621910095214844,0.012741231284931832,0.09917543368798167,-0.12280299488003384,0.1
25,3.379268264770508,0.397108843537415,0.034643995749202974,7.195356941223144,0.292020320892334,0.05072886603243836,0.10909735390207717,2.211707674197784,0.1
26,3.2572708129882812,0.40922619047619047,0.03719447396386823,7.390368795394897,0.12631702423095703,0.029259310167218354,0.10104062890538963,0.960581056503712,0.1
27,3.148517942428589,0.4409013605442177,0.04973432518597237,7.432027864456177,0.02967977523803711,0.014286782695958839,0.08411493882774382,0.18299950944030366,0.1
28,3.0165703773498533,0.4800170068027211,0.058235919234856534,7.307307767868042,0.06272172927856445,-0.006541814036819542,0.07577365872034175,0.9140847160490867,0.1
29,2.8782877683639527,0.5125425170068028,0.0720510095642933,7.174352550506592,0.268430233001709,-0.0010874246040720702,0.12074193513789869,2.232179377429776,0.1
30,2.7714690208435058,0.5491071428571429,0.08777895855472902,7.141361093521118,-0.014403343200683594,-0.026193546788581917,0.1030029531477036,0.11446471414262728,0.1
31,2.623487663269043,0.579719387755102,0.10818278427205101,6.996107387542724,0.039934635162353516,-0.008522928215509533,0.08474788836470008,0.5717849059475446,0.1
32,2.4987393617630005,0.6156462585034014,0.12008501594048884,6.821246671676636,0.056696414947509766,-0.014708540337407882,0.06483762846984374,1.1012888190092949,0.1
33,2.369646954536438,0.6417942176870748,0.1434643995749203,6.710140943527222,-0.10367393493652344,-0.01273824755041543,0.09796765766065871,-0.9282215126658626,0.1
34,2.237687039375305,0.6728316326530612,0.16323060573857598,6.495173740386963,-0.06767892837524414,-0.024708368586544408,0.10391938561489374,-0.4134989784094835,0.1
35,2.1205499172210693,0.701530612244898,0.18724760892667375,6.3652139663696286,-0.027724266052246094,-0.018147548242848515,0.0685713989544093,-0.13966052837517287,0.1
36,1.9839522242546082,0.7315051020408163,0.20488841657810838,6.249593496322632,-0.031795501708984375,-0.011063324875960363,0.05583298378506561,-0.37132489484772124,0.1
37,1.865067994594574,0.7527636054421769,0.220403825717322,6.127679777145386,0.1287550926208496,-0.007140389106959025,0.07436127587581835,1.8275033628356647,0.1
38,1.7241869211196899,0.7808248299319728,0.25717321997874604,6.054633283615113,0.08435821533203125,-0.012413189613783165,0.08983331262638548,1.0772329564232401,0.1
39,1.6074249744415283,0.8131377551020408,0.28034006376195536,6.039046001434326,-0.1799015998840332,-0.008467985952627745,0.13061090521679106,-1.3125520694221966,0.1
40,1.5096905708312989,0.8358843537414966,0.2971307120085016,5.906536817550659,-0.14260578155517578,-0.021056016275260273,0.09419396911821938,-1.2904198264260727,0.1
41,1.3864119410514832,0.8550170068027211,0.3247608926673751,5.881180906295777,-0.046900272369384766,-0.006980550044505523,0.08836855885870303,-0.45174123964960106,0.1
42,1.314885401725769,0.8866921768707483,0.3434643995749203,5.833013534545898,-0.14699459075927734,0.0003795028666368182,0.13323299627018081,-1.106138102058869,0.1
43,1.1985962867736817,0.8990221088435374,0.3691817215727949,5.776641035079956,0.12044286727905273,0.013008521337324835,0.10455884275625714,1.0275012912315222,0.1
44,1.1046521425247193,0.9190051020408163,0.3891604675876727,5.718364572525024,0.005164623260498047,0.0008377527931159026,0.09380826382839084,0.04612461941836544,0.1
45,1.0131195783615112,0.9345238095238095,0.4044633368756642,5.665595817565918,0.025836467742919922,-0.004935721651787753,0.07481029186417973,0.4113363098566102,0.1
46,0.9297524929046631,0.9523809523809523,0.41912858660998936,5.639496660232544,0.04184436798095703,0.007842077194975101,0.057935067409399923,0.586903447366406,0.1
47,0.8654979646205903,0.9604591836734694,0.43273113708820404,5.617844724655152,0.009189128875732422,0.0015686204044396486,0.06311864454576174,0.12073308174049614,0.1
48,0.7912605345249176,0.9685374149659864,0.44697130712008504,5.566903829574585,0.07864570617675781,0.001147437873176384,0.06235172649917606,1.2429209687498473,0.1
49,0.7212391674518586,0.9764030612244898,0.4567481402763018,5.550124216079712,0.023697376251220703,-0.01238171788470218,0.08291439344623185,0.43513668298519703,0.1
50,0.6566401600837708,0.9821428571428571,0.4658873538788523,5.482496070861816,0.09678030014038086,1.01524753673473e-05,0.07518527974929161,1.2870890151329826,0.1
51,0.5988063871860504,0.9880952380952381,0.4782146652497343,5.453913879394531,-0.02553272247314453,-0.011042261124754631,0.06360299330141321,-0.2278267200369001,0.1
52,0.5481148183345794,0.9917091836734694,0.48310308182784273,5.472840309143066,0.24285650253295898,0.012713507581073858,0.09578457626789916,2.402714548824645,0.1
53,0.49980340003967283,0.9948979591836735,0.48820403825717323,5.4041886806488035,-0.06661415100097656,-0.010794773149553932,0.07827150430383743,-0.713150697024306,0.1
54,0.45184863209724424,0.9976615646258503,0.491817215727949,5.396735286712646,0.1764683723449707,0.013079664935038867,0.08423376484756835,1.9397056240523542,0.1
55,0.407632315158844,0.9972363945578231,0.49458023379383637,5.33815107345581,-0.0507354736328125,-0.007253774958573232,0.07779963524660226,-0.5588933487466221,0.1
56,0.36975673139095305,0.9985119047619048,0.4967056323060574,5.306121063232422,-0.031983375549316406,-0.007886631185842798,0.05186797150196244,-0.46457849932615736,0.1
57,0.33666889667510985,0.9993622448979592,0.49861849096705635,5.31973180770874,-0.0759439468383789,-0.0005409877116263886,0.04950716817741201,-1.5230715450445746,0.1
58,0.3082973897457123,0.9993622448979592,0.5007438894792774,5.28049144744873,-0.0691676139831543,-0.015780228623917546,0.05222902636989777,-1.0221784526698854,0.1
59,0.28296045362949374,0.9997874149659864,0.5009564293304994,5.258576965332031,-0.04201555252075195,-0.00852464134278879,0.050657250351543004,-0.6611276953555186,0.1
60,0.2587344378232956,0.9997874149659864,0.50201912858661,5.244829940795898,-0.031164169311523438,-0.006531194453703309,0.04723861599159241,-0.5214584369322831,0.1
61,0.23805300444364547,0.9997874149659864,0.5024442082890542,5.216964960098267,-0.03695058822631836,-0.0035248032283099508,0.04734750695673933,-0.7059671595496891,0.1
62,0.2161461040377617,1.0,0.5028692879914984,5.195739269256592,0.03713655471801758,0.0005812852357296315,0.04437935127635173,0.8236999512376159,0.1
63,0.1999334439635277,1.0,0.5026567481402763,5.171498250961304,-0.05054759979248047,-0.007416412328488503,0.07132125321647828,-0.6047452269673075,0.1
64,0.18664970844984055,1.0,0.5041445270988311,5.157750225067138,0.040064334869384766,0.0062739457468361974,0.07274767932834615,0.4644875195267175,0.1
65,0.17358192801475525,1.0,0.5032943676939426,5.12034592628479,-0.1747450828552246,-0.022549718784667307,0.07509774014308758,-2.0266304123209524,0.1
66,0.1602512314915657,1.0,0.5039319872476089,5.102241563796997,-0.04942798614501953,-0.005193307472433949,0.07723629645857585,-0.5727187954475519,0.1
67,0.15056561231613158,1.0,0.5037194473963869,5.076553440093994,-0.08961820602416992,-0.010140522557685517,0.05693311334997127,-1.3959834407426537,0.1
68,0.13961569368839263,1.0,0.5039319872476089,5.081810712814331,0.13937044143676758,0.015151427869245344,0.06647280999459511,1.8687191586698753,0.1
69,0.1330268308520317,1.0,0.5037194473963869,5.0290093421936035,0.028530597686767578,0.0021390998449466003,0.06857490858788137,0.3848564786345907,0.1
70,0.12608278691768646,1.0,0.5037194473963869,5.035925579071045,0.1134490966796875,0.01464778005564884,0.06940673938458757,1.4235118592241265,0.1
71,0.11961156874895096,1.0,0.5041445270988311,5.021293306350708,-0.005792140960693359,-0.00806027466757787,0.06119006807936151,0.03706702375200525,0.1
72,0.11275835409760475,1.0,0.5043570669500531,5.011680698394775,-0.030330657958984375,-0.0034033377597891454,0.045304186644025995,-0.5943671478041198,0.1
73,0.10450521409511566,1.0,0.5035069075451647,4.9779387474060055,-0.11327314376831055,-0.012351251936042938,0.05024461999439989,-2.008610908859815,0.1
74,0.09975201338529587,1.0,0.5041445270988311,4.966287231445312,0.004710674285888672,-0.0017408111442730012,0.04784176763425515,0.13485048210347375,0.1
75,0.0948682114481926,1.0,0.5039319872476089,4.932955884933472,-0.0634613037109375,-0.010581828724390115,0.046874873488334544,-1.1280985110222679,0.1
76,0.09073057696223259,1.0,0.5041445270988311,4.945383358001709,0.023903369903564453,0.0015300225709981182,0.03834060463611979,0.5835418492980396,0.1
77,0.0867216370999813,1.0,0.5041445270988311,4.924089527130127,-0.04601287841796875,-0.003549019371659792,0.04455835393095077,-0.9529943388867659,0.1
78,0.08273367807269097,1.0,0.5041445270988311,4.910452604293823,0.034060001373291016,0.0037398975117717294,0.04161220748311328,0.7286348332715475,0.1
79,0.07949001044034958,1.0,0.5045696068012753,4.898076105117798,0.003948211669921875,0.0024639047958199714,0.044038911580008624,0.033704440478853744,0.1
80,0.07535112649202347,1.0,0.5043570669500531,4.906384229660034,0.0033965110778808594,0.002524552984483083,0.041779413017947985,0.020870520440849482,0.1
81,0.07167210951447486,1.0,0.5045696068012753,4.876906490325927,-0.09576940536499023,-0.01080641547747693,0.054725184692636764,-1.5525391163996385,0.1
82,0.06892877146601677,1.0,0.5043570669500531,4.87118353843689,-0.0898141860961914,-0.009308406725438064,0.05603461195884801,-1.436715211481736,0.1
83,0.06627175211906433,1.0,0.5045696068012753,4.868633270263672,0.10567426681518555,0.012431268818061746,0.06423016404354914,1.451701072005724,0.1
84,0.06412931419909,1.0,0.5043570669500531,4.853012657165527,0.04512786865234375,0.0017269957784895565,0.0609703574667308,0.7118356309053361,0.1
85,0.061946116387844086,1.0,0.5045696068012753,4.843041563034058,0.05368518829345703,0.0009025591328737943,0.04501068132169696,1.1726689668023285,0.1
86,0.059333809465169904,1.0,0.5049946865037195,4.837985563278198,0.12421560287475586,0.005588282610344307,0.05855654656148573,2.0258592289053476,0.12585922890534765
87,0.057926448062062263,1.0,0.5045696068012753,4.830799293518067,0.11893749237060547,0.011290164548824403,0.0529049725580597,2.034729867852124,0.13472986785212396
88,0.05545738786458969,1.0,0.5045696068012753,4.8100896835327145,0.009586334228515625,0.0057514968159155504,0.05724151563818124,0.06699398801456895,0.1
89,0.05438560992479324,1.0,0.5047821466524973,4.796623468399048,-0.03389883041381836,-0.003176150321806385,0.042903587376018945,-0.7160865086350444,0.1
