epoch,train_loss,train_acc,val_acc,cv,velocity,mu,sigma,z_score,dynamic_wd
1,4.6390684127807615,0.012329931972789115,0.008289054197662061,0.13405918031930925,0.006121546030044556,0.0,1e-05,0.0,0.1
2,4.589023399353027,0.012542517006802721,0.007438894792773645,0.17725629955530167,0.0010853558778762817,0.0,1e-05,0.0,0.1
3,4.574683904647827,0.013605442176870748,0.006801275239107333,0.17418565303087236,-2.1845102310180664e-05,0.0,1e-05,0.0,0.1
4,4.573154449462891,0.01721938775510204,0.0061636556854410204,0.16843809336423873,-0.0024753808975219727,0.0,1e-05,0.0,0.1
5,4.5660748958587645,0.01721938775510204,0.005738575982996812,0.16868390440940856,0.0016498714685440063,0.0,1e-05,0.0,0.1
6,4.563737964630127,0.018920068027210885,0.005526036131774708,0.17843221873044968,0.001987934112548828,0.0,1e-05,0.0,0.1
7,4.5537428855896,0.021683673469387755,0.004675876726886291,0.22432863861322402,0.00893595814704895,0.0,1e-05,0.0,0.1
8,4.5435662269592285,0.019770408163265307,0.004038257173219979,0.3408172219991684,0.013418644666671753,0.0,1e-05,0.0,0.1
9,4.53200478553772,0.02657312925170068,0.005951115834218916,0.5469077736139297,0.04354733228683472,0.0,1e-05,0.0,0.1
10,4.5188945770263675,0.03273809523809524,0.002975557917109458,0.8436563074588775,0.046514153480529785,0.0,1e-05,0.0,0.1
11,4.4941143035888675,0.041666666666666664,0.004038257173219979,1.2282003164291382,0.0579991340637207,0.0,1e-05,0.0,0.1
12,4.459521627426147,0.04740646258503401,0.005313496280552604,1.665242326259613,0.04771292209625244,0.0,1e-05,0.0,0.1
13,4.422548770904541,0.06037414965986394,0.0034006376195536664,2.1615695714950562,0.06629633903503418,0.0,1e-05,0.0,0.1
14,4.365470123291016,0.07334183673469388,0.0038257173219978747,2.6425363540649416,-0.010293960571289062,0.0,1e-05,0.0,0.1
15,4.290788221359253,0.08715986394557823,0.0025504782146652497,3.0103896379470827,0.04956865310668945,0.0,1e-05,0.0,0.1
16,4.20313982963562,0.11011904761904762,0.004038257173219979,3.3567943572998047,0.07386898994445801,0.0,1e-05,0.0,0.1
17,4.13218731880188,0.1328656462585034,0.006376195536663124,3.7479940176010134,0.011112451553344727,0.0,1e-05,0.0,0.1
18,4.056395721435547,0.16113945578231292,0.005100956429330499,4.191991662979126,0.06538772583007812,0.0,1e-05,0.0,0.1
19,3.973185682296753,0.19770408163265307,0.008501594048884165,4.5723912715911865,0.0744481086730957,0.0,1e-05,0.0,0.1
20,3.874863386154175,0.23618197278911565,0.00977683315621679,5.018404960632324,-0.03345680236816406,0.0,1e-05,0.0,0.1
21,3.7897177934646606,0.2653061224489796,0.012327311370882041,5.306227016448974,-0.07230186462402344,0.0,1e-05,0.0,0.1
22,3.6833962917327883,0.3018707482993197,0.01700318809776833,5.771992444992065,0.07914018630981445,0.0,1e-05,0.0,0.1
23,3.581503438949585,0.336734693877551,0.02104144527098831,6.136759901046753,0.113800048828125,0.0,1e-05,0.0,0.1
24,3.4763692378997804,0.3630952380952381,0.022954303931987247,6.2641058444976805,-0.08697652816772461,0.0,1e-05,0.0,0.1
25,3.3574996471405028,0.3983843537414966,0.029543039319872476,6.403652667999268,0.1147165298461914,0.0,1e-05,0.0,0.1
26,3.2305994749069216,0.4362244897959184,0.03846971307120085,6.498345804214478,0.006477832794189453,0.0,1e-05,0.0,0.1
27,3.1175845146179197,0.46598639455782315,0.0463336875664187,6.508761310577393,-0.1892390251159668,0.0,1e-05,0.0,0.1
28,2.9712172508239747,0.5014880952380952,0.05483528161530287,6.527782249450683,-0.10994291305541992,0.0,1e-05,0.0,0.1
29,2.8400219440460206,0.533375850340136,0.07035069075451647,6.4440834522247314,-0.21007108688354492,0.0,1e-05,0.0,0.1
30,2.7330570936203005,0.5550595238095238,0.0765143464399575,6.404334163665771,0.23526668548583984,0.0,1e-05,0.0,0.1
31,2.606123208999634,0.5894982993197279,0.09649309245483528,6.370092344284058,-0.11853456497192383,0.0,1e-05,0.0,0.1
32,2.482979083061218,0.6194727891156463,0.10839532412327312,6.33345742225647,0.1056680679321289,0.0,1e-05,0.0,0.1
33,2.342546081542969,0.6536989795918368,0.1279489904357067,6.272308969497681,-0.14625167846679688,0.0,1e-05,0.0,0.1
34,2.196140432357788,0.6747448979591837,0.14643995749202976,6.157628154754638,-0.20808935165405273,0.0,1e-05,0.0,0.1
