epoch,train_loss,val_loss,train_acc,val_acc,cv
1,4.648944568634033,4.614306926727295,0.009141156462585034,0.009351753453772583,0.1296405203640461
2,4.588345336914062,4.604732513427734,0.012755102040816327,0.0061636556854410204,0.15552147328853608
3,4.577388715744019,4.603882312774658,0.011904761904761904,0.005738575982996812,0.15036486983299255
4,4.5718201160430905,4.609218597412109,0.014668367346938776,0.008501594048884165,0.135530523955822
5,4.564295434951783,4.615690231323242,0.015093537414965986,0.006801275239107333,0.13730440139770508
6,4.559793758392334,4.624816417694092,0.01679421768707483,0.005526036131774708,0.17039995193481444
7,4.548827075958252,4.634495258331299,0.018920068027210885,0.004038257173219979,0.24578685611486434
8,4.538709545135498,4.654998302459717,0.018920068027210885,0.005100956429330499,0.4063861221075058
9,4.5236170291900635,4.678252220153809,0.029336734693877552,0.003188097768331562,0.6650254547595977
10,4.5069112300872805,4.709404468536377,0.03316326530612245,0.003188097768331562,0.9842056334018707
11,4.478822469711304,4.752634048461914,0.03486394557823129,0.0034006376195536664,1.3650115847587585
12,4.439283275604248,4.821266174316406,0.04145408163265306,0.002763018065887354,1.8442605018615723
13,4.393216943740844,4.929435729980469,0.05931122448979592,0.002763018065887354,2.3551541328430177
14,4.317784023284912,5.015772342681885,0.07716836734693877,0.002975557917109458,2.736544394493103
15,4.253421020507813,5.03817081451416,0.09906462585034014,0.0034006376195536664,3.0728554010391234
16,4.1677733898162845,5.029234409332275,0.12159863945578231,0.005100956429330499,3.527493047714233
17,4.104700231552124,5.011341094970703,0.1447704081632653,0.008926673751328374,4.052144765853882
18,4.0072869777679445,5.006167888641357,0.18941326530612246,0.010201912858660999,4.677627325057983
19,3.92639696598053,4.990559101104736,0.22448979591836735,0.010414452709883103,5.085169506072998
20,3.8268889427185058,4.977397918701172,0.2531887755102041,0.01381509032943677,5.470922756195068
21,3.732186722755432,4.957155227661133,0.28784013605442177,0.01955366631243358,6.004284858703613
22,3.6278727531433104,4.929415225982666,0.32142857142857145,0.022316684378320937,6.3322125434875485
23,3.51580605506897,4.890532493591309,0.35586734693877553,0.030818278427205102,6.505647325515747
24,3.398985981941223,4.861702919006348,0.3862670068027211,0.036131774707757705,6.6156669616699215
25,3.283008337020874,4.823593616485596,0.4164540816326531,0.04484590860786397,6.742732381820678
26,3.1662582635879515,4.775328636169434,0.4494047619047619,0.05377258235919235,6.775022888183594
27,3.0411166906356812,4.7334794998168945,0.492984693877551,0.06588735387885228,6.749473524093628
28,2.9048024892807005,4.683879375457764,0.5227465986394558,0.07906482465462274,6.652520322799683
29,2.7597960233688354,4.63899040222168,0.5457057823129252,0.09032943676939426,6.598889350891113
30,2.6489179849624636,4.580143451690674,0.58078231292517,0.10435706695005313,6.504846096038818
31,2.516558861732483,4.527531147003174,0.6056547619047619,0.12178533475026568,6.327470874786377
32,2.3836118936538697,4.478385925292969,0.6275510204081632,0.13793836344314558,6.238259172439575
33,2.264623928070068,4.412378311157227,0.6624149659863946,0.15706695005313495,6.173217821121216
