epoch,train_loss,val_loss,train_acc,val_acc,cv
1,4.642660808563233,4.610681533813477,0.011479591836734694,0.009564293304994687,0.12973880395293236
2,4.5865256786346436,4.6060028076171875,0.012542517006802721,0.009139213602550478,0.17599609792232512
3,4.57375922203064,4.608847618103027,0.01403061224489796,0.005951115834218916,0.18659502267837524
4,4.573775672912598,4.609334945678711,0.012755102040816327,0.006801275239107333,0.1905816987156868
5,4.567141151428222,4.608201026916504,0.015093537414965986,0.005313496280552604,0.19211260378360748
6,4.561597442626953,4.6164727210998535,0.017006802721088437,0.008076514346439958,0.21874259263277054
7,4.553687667846679,4.630241870880127,0.01594387755102041,0.0061636556854410204,0.3010176807641983
8,4.543704414367676,4.641443729400635,0.021258503401360544,0.004888416578108395,0.4530395776033401
9,4.532322549819947,4.655459403991699,0.026785714285714284,0.0061636556854410204,0.6943366765975952
10,4.516441869735718,4.6793012619018555,0.027848639455782313,0.004038257173219979,1.0252522110939026
11,4.497258567810059,4.709378242492676,0.034651360544217684,0.0036131774707757703,1.455159318447113
12,4.4671409130096436,4.76007604598999,0.03762755102040816,0.0036131774707757703,1.9610917210578918
13,4.4363854885101315,4.83416223526001,0.04889455782312925,0.004250797024442083,2.4207157373428343
14,4.38416018486023,4.936034679412842,0.06313775510204081,0.004250797024442083,2.889634609222412
15,4.326503801345825,5.011703968048096,0.08312074829931973,0.007438894792773645,3.3134828567504884
16,4.257289886474609,5.029974937438965,0.09481292517006802,0.007438894792773645,3.7706528425216677
17,4.175191831588745,5.025972366333008,0.12053571428571429,0.008926673751328374,4.17808346748352
18,4.102789688110351,5.019038677215576,0.14540816326530612,0.009351753453772583,4.610767793655396
19,4.0193684816360475,5.0106120109558105,0.17623299319727892,0.009351753453772583,5.048312664031982
20,3.9380003929138185,4.998406887054443,0.20812074829931973,0.011264612114771519,5.659139108657837
21,3.8410027027130127,4.982700347900391,0.2497874149659864,0.016578108395324122,5.9193253993988035
22,3.746879553794861,4.967169761657715,0.2808248299319728,0.021253985122210415,6.373272132873535
23,3.6573819160461425,4.938002109527588,0.3093112244897959,0.025504782146652496,6.667450475692749
24,3.543372297286987,4.912532806396484,0.3441751700680272,0.02763018065887354,7.072853040695191
25,3.42372043132782,4.877856731414795,0.36989795918367346,0.03209351753453773,7.225713777542114
26,3.3054946660995483,4.834646701812744,0.41517857142857145,0.03974495217853347,7.370842599868775
27,3.192206072807312,4.795502662658691,0.4379251700680272,0.048884165781083955,7.471811437606812
28,3.0622541427612306,4.753337860107422,0.47512755102040816,0.05908607863974495,7.385528421401977
29,2.93307147026062,4.714847087860107,0.5031887755102041,0.0671625929861849,7.37157711982727
30,2.806893992424011,4.652587413787842,0.5325255102040817,0.0818278427205101,7.192362499237061
31,2.683249759674072,4.599854469299316,0.5729166666666666,0.10031880977683316,7.099753427505493
32,2.5423848152160646,4.550451755523682,0.5950255102040817,0.11307120085015941,7.0956028461456295
33,2.4321131229400637,4.496490001678467,0.6347789115646258,0.13049946865037196,7.015688228607178
34,2.271018862724304,4.450333595275879,0.6507227891156463,0.14622741764080766,7.021189451217651
35,2.180652546882629,4.379476547241211,0.688562925170068,0.16620616365568544,6.835586500167847
36,2.0415513634681703,4.314630508422852,0.7102465986394558,0.1895855472901169,6.819028043746949
37,1.8986355304718017,4.267524719238281,0.7391581632653061,0.20935175345377258,6.682635545730591
38,1.792755401134491,4.20063591003418,0.7752976190476191,0.23995749202975558,6.60171914100647
39,1.680762231349945,4.1354827880859375,0.8012329931972789,0.2601487778958555,6.425953483581543
40,1.5703305721282959,4.08884334564209,0.8222789115646258,0.28416578108395324,6.408045673370362
