epoch,train_loss,train_acc,val_acc,cv,velocity,mu,sigma,z_score,dynamic_wd
1,4.642956972122192,0.013392857142857142,0.008076514346439958,0.12454446479678154,-0.003027588129043579,0.0,1e-05,0.0,0.1
2,4.586302614212036,0.011479591836734694,0.007226354941551541,0.12807389944791794,-0.001738324761390686,0.0,1e-05,0.0,0.1
3,4.57549467086792,0.012329931972789115,0.007863974495217854,0.12559795156121253,-0.001841820776462555,0.0,1e-05,0.0,0.1
4,4.568883466720581,0.015518707482993197,0.006376195536663124,0.12408990114927292,0.003443285822868347,0.0,1e-05,0.0,0.1
5,4.567198181152344,0.015518707482993197,0.006801275239107333,0.1343130052089691,0.0020508766174316406,0.0,1e-05,0.0,0.1
6,4.559378337860108,0.013818027210884353,0.007226354941551541,0.16676169484853745,0.0076628178358078,0.0,1e-05,0.0,0.1
7,4.551611280441284,0.018282312925170068,0.004463336875664187,0.2357735738158226,0.012932807207107544,0.0,1e-05,0.0,0.1
8,4.541601514816284,0.023596938775510203,0.005951115834218916,0.3805913388729095,0.03176236152648926,0.0,1e-05,0.0,0.1
9,4.529873514175415,0.02147108843537415,0.004463336875664187,0.6114520996809005,0.03040367364883423,0.0,1e-05,0.0,0.1
10,4.509747886657715,0.02891156462585034,0.004463336875664187,0.9271286785602569,0.038344383239746094,0.0,1e-05,0.0,0.1
11,4.485719299316406,0.0352891156462585,0.004250797024442083,1.3166937112808228,0.0354539155960083,0.0,1e-05,0.0,0.1
12,4.459251117706299,0.04336734693877551,0.0025504782146652497,1.7468944787979126,0.04821670055389404,0.0,1e-05,0.0,0.1
13,4.415054988861084,0.05399659863945578,0.0038257173219978747,2.184505295753479,0.04945492744445801,0.0,1e-05,0.0,0.1
14,4.369943475723266,0.06590136054421769,0.0036131774707757703,2.6592689514160157,0.05137181282043457,0.0,1e-05,0.0,0.1
15,4.301013660430908,0.07971938775510204,0.004675876726886291,3.0683449506759644,0.06469893455505371,0.0,1e-05,0.0,0.1
16,4.237721872329712,0.10714285714285714,0.004675876726886291,3.469763994216919,0.018587350845336914,0.0,1e-05,0.0,0.1
17,4.1516499519348145,0.125,0.006376195536663124,3.9368330955505373,0.03807258605957031,0.0,1e-05,0.0,0.1
18,4.066577291488647,0.15943877551020408,0.006588735387885228,4.609950304031372,-0.01048135757446289,0.0,1e-05,0.0,0.1
19,3.9911492824554444,0.19366496598639457,0.00977683315621679,5.122887849807739,0.0012679100036621094,0.0,1e-05,0.0,0.1
20,3.8958072900772094,0.2261904761904762,0.012964930924548352,5.628022050857544,-0.04884624481201172,0.0,1e-05,0.0,0.1
21,3.814377856254578,0.25977891156462585,0.013177470775770457,6.015118265151978,0.014492511749267578,0.0,1e-05,0.0,0.1
22,3.713898015022278,0.2942176870748299,0.01700318809776833,6.553608322143555,-0.005383491516113281,0.0,1e-05,0.0,0.1
23,3.606963038444519,0.31802721088435376,0.021891604675876728,6.7339623928070065,0.04942750930786133,0.0,1e-05,0.0,0.1
24,3.490960454940796,0.3541666666666667,0.026567481402763018,7.086858034133911,0.0005621910095214844,0.0,1e-05,0.0,0.1
25,3.379268264770508,0.397108843537415,0.034643995749202974,7.195356941223144,0.292020320892334,0.0,1e-05,0.0,0.1
26,3.2572708129882812,0.40922619047619047,0.03719447396386823,7.390368795394897,0.12631702423095703,0.0,1e-05,0.0,0.1
27,3.148517942428589,0.4409013605442177,0.04973432518597237,7.432027864456177,0.02967977523803711,0.0,1e-05,0.0,0.1
28,3.0165703773498533,0.4800170068027211,0.058235919234856534,7.307307767868042,0.06272172927856445,0.0,1e-05,0.0,0.1
29,2.8782877683639527,0.5125425170068028,0.0720510095642933,7.174352550506592,0.268430233001709,0.0,1e-05,0.0,0.1
30,2.7714690208435058,0.5491071428571429,0.08777895855472902,7.141361093521118,-0.014403343200683594,0.0,1e-05,0.0,0.1
31,2.623487663269043,0.579719387755102,0.10818278427205101,6.996107387542724,0.039934635162353516,0.0,1e-05,0.0,0.1
32,2.4987393617630005,0.6156462585034014,0.12008501594048884,6.821246671676636,0.056696414947509766,0.0,1e-05,0.0,0.1
33,2.369646954536438,0.6417942176870748,0.1434643995749203,6.710140943527222,-0.10367393493652344,0.0,1e-05,0.0,0.1
34,2.237687039375305,0.6728316326530612,0.16323060573857598,6.495173740386963,-0.06767892837524414,0.0,1e-05,0.0,0.1
35,2.1205499172210693,0.701530612244898,0.18724760892667375,6.3652139663696286,-0.027724266052246094,0.0,1e-05,0.0,0.1
36,1.9839522242546082,0.7315051020408163,0.20488841657810838,6.249593496322632,-0.031795501708984375,0.0,1e-05,0.0,0.1
37,1.865067994594574,0.7527636054421769,0.220403825717322,6.127679777145386,0.1287550926208496,0.0,1e-05,0.0,0.1
38,1.7241869211196899,0.7808248299319728,0.25717321997874604,6.054633283615113,0.08435821533203125,0.0,1e-05,0.0,0.1
39,1.6074249744415283,0.8131377551020408,0.28034006376195536,6.039046001434326,-0.1799015998840332,0.0,1e-05,0.0,0.1
40,1.5096905708312989,0.8358843537414966,0.2971307120085016,5.906536817550659,-0.14260578155517578,0.0,1e-05,0.0,0.1
41,1.3864119410514832,0.8550170068027211,0.3247608926673751,5.881180906295777,-0.046900272369384766,0.0,1e-05,0.0,0.1
42,1.314885401725769,0.8866921768707483,0.3434643995749203,5.833013534545898,-0.14699459075927734,0.0,1e-05,0.0,0.1
43,1.1985962867736817,0.8990221088435374,0.3691817215727949,5.776641035079956,0.12044286727905273,0.0,1e-05,0.0,0.1
44,1.1046521425247193,0.9190051020408163,0.3891604675876727,5.718364572525024,0.005164623260498047,0.0,1e-05,0.0,0.1
45,1.0131195783615112,0.9345238095238095,0.4044633368756642,5.665595817565918,0.025836467742919922,0.0,1e-05,0.0,0.1
46,0.9297524929046631,0.9523809523809523,0.41912858660998936,5.639496660232544,0.04184436798095703,0.0,1e-05,0.0,0.1
47,0.8654979646205903,0.9604591836734694,0.43273113708820404,5.617844724655152,0.009189128875732422,0.0,1e-05,0.0,0.1
48,0.7912605345249176,0.9685374149659864,0.44697130712008504,5.566903829574585,0.07864570617675781,0.0,1e-05,0.0,0.1
49,0.7212391674518586,0.9764030612244898,0.4567481402763018,5.550124216079712,0.023697376251220703,0.0,1e-05,0.0,0.1
50,0.6566401600837708,0.9821428571428571,0.4658873538788523,5.482496070861816,0.09678030014038086,0.0,1e-05,0.0,0.1
51,0.5988063871860504,0.9880952380952381,0.4782146652497343,5.453913879394531,-0.02553272247314453,0.0,1e-05,0.0,0.1
52,0.5481148183345794,0.9917091836734694,0.48310308182784273,5.472840309143066,0.24285650253295898,0.0,1e-05,0.0,0.1
53,0.4998048901557922,0.9948979591836735,0.48820403825717323,5.404169321060181,-0.06659555435180664,-0.015230158261872719,0.052492196221089756,-0.9785339495720485,0.1
54,0.4518512785434723,0.9976615646258503,0.491817215727949,5.396703577041626,0.1764545440673828,0.01153235166548778,0.0774438926663025,2.129570024488919,0.22957002448891908
