epoch,train_loss,train_acc,val_acc,cv,velocity,mu,sigma,z_score,dynamic_wd
1,4.648944520950318,0.009141156462585034,0.009351753453772583,0.12964051440358162,0.0027647018432617188,0.0,1e-05,0.0,0.1
2,4.588345336914062,0.012755102040816327,0.0061636556854410204,0.15552146285772322,-0.0029710233211517334,0.0,1e-05,0.0,0.1
3,4.577388715744019,0.011904761904761904,0.005738575982996812,0.15036485493183135,-0.002195984125137329,0.0,1e-05,0.0,0.1
4,4.5718201160430905,0.014668367346938776,0.008501594048884165,0.13553050607442857,-0.0015657544136047363,0.0,1e-05,0.0,0.1
5,4.564295482635498,0.015093537414965986,0.006801275239107333,0.13730434328317642,0.0014546066522598267,0.0,1e-05,0.0,0.1
6,4.559793710708618,0.01679421768707483,0.005526036131774708,0.17039982080459595,0.008119672536849976,0.0,1e-05,0.0,0.1
7,4.548827075958252,0.018920068027210885,0.004038257173219979,0.24578659534454345,0.013060718774795532,0.0,1e-05,0.0,0.1
8,4.538709497451782,0.018920068027210885,0.005100956429330499,0.40638569593429563,0.020064860582351685,0.0,1e-05,0.0,0.1
9,4.523616981506348,0.029336734693877552,0.003188097768331562,0.6650247931480407,0.025585293769836426,0.0,1e-05,0.0,0.1
10,4.506911277770996,0.03316326530612245,0.003188097768331562,0.9842047989368439,0.037354111671447754,0.0,1e-05,0.0,0.1
11,4.478822517395019,0.03486394557823129,0.0034006376195536664,1.3650107622146606,0.048963308334350586,0.0,1e-05,0.0,0.1
12,4.439283275604248,0.04145408163265306,0.002763018065887354,1.8442594766616822,0.03394460678100586,0.0,1e-05,0.0,0.1
13,4.393217086791992,0.05931122448979592,0.002763018065887354,2.3551526069641113,0.036901235580444336,0.0,1e-05,0.0,0.1
14,4.317784166336059,0.07716836734693877,0.002975557917109458,2.736542820930481,0.055686235427856445,0.0,1e-05,0.0,0.1
15,4.253421258926392,0.09906462585034014,0.0034006376195536664,3.0728545427322387,0.04402875900268555,0.0,1e-05,0.0,0.1
16,4.1677735328674315,0.12159863945578231,0.005100956429330499,3.5274922609329225,0.056090593338012695,0.0,1e-05,0.0,0.1
17,4.104700517654419,0.1447704081632653,0.008926673751328374,4.052144455909729,0.009389400482177734,0.0,1e-05,0.0,0.1
18,4.007287049293518,0.18941326530612246,0.010201912858660999,4.67762598991394,0.009020328521728516,0.0,1e-05,0.0,0.1
19,3.926397275924683,0.22448979591836735,0.010414452709883103,5.085166263580322,0.1623702049255371,0.0,1e-05,0.0,0.1
20,3.8268892049789427,0.2531887755102041,0.01381509032943677,5.470918369293213,-0.019433021545410156,0.0,1e-05,0.0,0.1
21,3.7321869850158693,0.28784013605442177,0.01955366631243358,6.004281139373779,0.0765218734741211,0.0,1e-05,0.0,0.1
22,3.6278729677200316,0.32142857142857145,0.022316684378320937,6.33220853805542,0.148712158203125,0.0,1e-05,0.0,0.1
23,3.5158064126968385,0.35586734693877553,0.030818278427205102,6.505644607543945,0.15117263793945312,0.0,1e-05,0.0,0.1
24,3.398986291885376,0.3862670068027211,0.036131774707757705,6.615665912628174,-0.05050230026245117,0.0,1e-05,0.0,0.1
25,3.283008885383606,0.4164540816326531,0.04484590860786397,6.742732048034668,-0.06277942657470703,0.0,1e-05,0.0,0.1
26,3.1662587404251097,0.4494047619047619,0.05377258235919235,6.77502408027649,-0.14504194259643555,0.0,1e-05,0.0,0.1
27,3.0411171913146973,0.492984693877551,0.06588735387885228,6.749474716186524,0.23192071914672852,0.0,1e-05,0.0,0.1
28,2.9048029661178587,0.5227465986394558,0.07906482465462274,6.652522087097168,-0.06690597534179688,0.0,1e-05,0.0,0.1
29,2.7597964286804197,0.5457057823129252,0.09032943676939426,6.598890781402588,0.07436990737915039,0.0,1e-05,0.0,0.1
30,2.6489185094833374,0.58078231292517,0.10435706695005313,6.504847669601441,-0.09225893020629883,0.0,1e-05,0.0,0.1
31,2.5165594100952147,0.6056547619047619,0.12178533475026568,6.327471351623535,0.03786277770996094,0.0,1e-05,0.0,0.1
32,2.3836124420166014,0.6275510204081632,0.13793836344314558,6.238258409500122,-0.020694732666015625,0.0,1e-05,0.0,0.1
33,2.2646244764328003,0.6624149659863946,0.15706695005313495,6.1732158184051515,-0.01697683334350586,0.0,1e-05,0.0,0.1
34,2.129820704460144,0.6951530612244898,0.18405951115834218,6.062900590896606,0.012187004089355469,0.0,1e-05,0.0,0.1
35,2.0057631134986877,0.7264030612244898,0.20828905419766205,5.883958578109741,-0.062261104583740234,0.0,1e-05,0.0,0.1
36,1.8933279037475585,0.7485119047619048,0.2250797024442083,5.770230722427368,0.012371063232421875,0.0,1e-05,0.0,0.1
37,1.776323413848877,0.7740221088435374,0.2503719447396387,5.681846952438354,0.09476613998413086,0.0,1e-05,0.0,0.1
38,1.6772514462471009,0.796343537414966,0.26950053134962804,5.662709140777588,0.051512718200683594,0.0,1e-05,0.0,0.1
39,1.5354079961776734,0.8193027210884354,0.2920297555791711,5.561489868164062,-0.0828409194946289,0.0,1e-05,0.0,0.1
40,1.4338228702545166,0.8435374149659864,0.31732199787460147,5.475557947158814,-0.1583538055419922,0.0,1e-05,0.0,0.1
41,1.3201216340065003,0.8656462585034014,0.3341126461211477,5.477178478240967,-0.08424997329711914,0.0,1e-05,0.0,0.1
42,1.233064103126526,0.8934948979591837,0.36238044633368754,5.3528400421142575,-0.03603172302246094,0.0,1e-05,0.0,0.1
43,1.1323818206787108,0.9162414965986394,0.38597236981934113,5.346599340438843,-0.013379573822021484,0.0,1e-05,0.0,0.1
44,1.037419718503952,0.9334608843537415,0.4044633368756642,5.27669129371643,0.08198404312133789,0.0,1e-05,0.0,0.1
45,0.9630808174610138,0.9447278911564626,0.42295430393198724,5.2338134765625,-0.020924091339111328,0.0,1e-05,0.0,0.1
46,0.8805800557136536,0.9574829931972789,0.4350690754516472,5.171286153793335,-0.07800960540771484,0.0,1e-05,0.0,0.1
47,0.7983937382698059,0.9672619047619048,0.4442082890541977,5.1354633331298825,0.09638833999633789,0.0,1e-05,0.0,0.1
48,0.7380884647369385,0.9766156462585034,0.46036131774707756,5.105316114425659,-0.10526466369628906,0.0,1e-05,0.0,0.1
49,0.677997887134552,0.9842687074829932,0.4665249734325186,5.077458000183105,0.1270003318786621,0.0,1e-05,0.0,0.1
50,0.6180436074733734,0.9885204081632653,0.4773645058448459,5.051434850692749,-0.05481910705566406,0.0,1e-05,0.0,0.1
51,0.5557976245880127,0.9944727891156463,0.4828905419766206,5.036621809005737,-0.09570455551147461,0.0,1e-05,0.0,0.1
52,0.4991256922483444,0.9946853741496599,0.485653560042508,5.0162097930908205,0.05113029479980469,0.001413387730220557,0.04613453817278979,1.0776504770325679,0.1
53,0.45710165798664093,0.9970238095238095,0.4916046758767269,5.010478544235229,-0.13505840301513672,-0.011424202285817347,0.05870320252476694,-2.1060895387633747,0.1
54,0.41894502341747286,0.9987244897959183,0.4926673751328374,4.984425258636475,0.064208984375,0.00713187536980697,0.05321048787176983,1.072666522861832,0.1
55,0.37762922048568726,0.9991496598639455,0.4956429330499469,4.958211278915405,-0.05073881149291992,-0.005960326529429576,0.05587886434656431,-0.8013492308249377,0.1
56,0.3482900321483612,0.9995748299319728,0.49819341126461214,4.940036296844482,-0.029319286346435547,-9.32850571712697e-05,0.0490144480171079,-0.5962731902859193,0.1
57,0.3134166389703751,0.9995748299319728,0.49883103081827845,4.883691501617432,0.07334566116333008,0.00361896959222164,0.04905838509416275,1.4213001801277172,0.1
58,0.28477301597595217,1.0,0.49861849096705635,4.871916246414185,-0.09891319274902344,-0.01433502934837375,0.051115382865459164,-1.6546518613245633,0.1
59,0.2619404733181,1.0,0.49946865037194477,4.857186985015869,0.0606689453125,0.0029886714027476152,0.04367221938003026,1.3207543543373823,0.1
60,0.24345752894878386,0.9997874149659864,0.5003188097768332,4.853347396850586,0.023140430450439453,0.0014092789971152826,0.037541333164952166,0.5788593430563606,0.1
