epoch,train_loss,train_acc,val_acc,cv,velocity,mu,sigma,z_score,dynamic_wd
1,4.6644103050231935,0.009141156462585034,0.00977683315621679,0.13145055174827575,0.004917040467262268,0.0,1e-05,0.0,0.1
2,4.587604713439942,0.014668367346938776,0.005738575982996812,0.15830682814121247,7.756054401397705e-05,0.0,1e-05,0.0,0.1
3,4.577629470825196,0.013818027210884353,0.0076514346439957494,0.1559691235423088,-0.0008674561977386475,0.0,1e-05,0.0,0.1
4,4.565496158599854,0.015306122448979591,0.0061636556854410204,0.15654014348983764,0.0009311139583587646,0.0,1e-05,0.0,0.1
5,4.569069766998291,0.014243197278911565,0.005526036131774708,0.17617695182561874,0.004133984446525574,0.0,1e-05,0.0,0.1
6,4.558300161361695,0.017431972789115645,0.006376195536663124,0.23644696921110153,0.013004988431930542,0.0,1e-05,0.0,0.1
7,4.552100706100464,0.01870748299319728,0.005526036131774708,0.35760737657547,0.019062012434005737,0.0,1e-05,0.0,0.1
8,4.541576623916626,0.018920068027210885,0.004250797024442083,0.5552650809288024,0.02327108383178711,0.0,1e-05,0.0,0.1
9,4.528908920288086,0.02806122448979592,0.004888416578108395,0.8297414004802703,0.0344538688659668,0.0,1e-05,0.0,0.1
10,4.509553384780884,0.03167517006802721,0.004463336875664187,1.1796375632286071,0.057202696800231934,0.0,1e-05,0.0,0.1
11,4.485144805908203,0.03741496598639456,0.004888416578108395,1.637359380722046,0.07438254356384277,0.0,1e-05,0.0,0.1
12,4.4609129428863525,0.043579931972789115,0.004888416578108395,2.1688577055931093,0.047982215881347656,0.0,1e-05,0.0,0.1
13,4.415952396392822,0.04995748299319728,0.004250797024442083,2.6911296367645265,0.03397631645202637,0.0,1e-05,0.0,0.1
14,4.344383287429809,0.06292517006802721,0.005100956429330499,3.158039093017578,-0.010439157485961914,0.0,1e-05,0.0,0.1
15,4.285919284820556,0.08439625850340136,0.0061636556854410204,3.603913402557373,0.09657096862792969,0.0,1e-05,0.0,0.1
16,4.216143083572388,0.09991496598639456,0.00871413390010627,4.0289084911346436,0.07748079299926758,0.0,1e-05,0.0,0.1
17,4.155504751205444,0.13073979591836735,0.010201912858660999,4.523432826995849,0.06855964660644531,0.0,1e-05,0.0,0.1
18,4.050923776626587,0.15114795918367346,0.011477151965993623,5.102050256729126,-0.05207538604736328,0.0,1e-05,0.0,0.1
19,3.9832380771636964,0.18962585034013604,0.011689691817215728,5.685579538345337,-0.017390727996826172,0.0,1e-05,0.0,0.1
20,3.8938484668731688,0.22852891156462585,0.015302869287991499,6.139827537536621,0.19980287551879883,0.0,1e-05,0.0,0.1
21,3.7872567653656004,0.25170068027210885,0.01636556854410202,6.837504148483276,0.1728191375732422,0.0,1e-05,0.0,0.1
22,3.6998291015625,0.2916666666666667,0.01849096705632306,7.308325099945068,-0.10265159606933594,0.0,1e-05,0.0,0.1
23,3.5952385902404784,0.32227891156462585,0.024654622741764082,7.697965955734253,0.1015467643737793,0.0,1e-05,0.0,0.1
24,3.481303024291992,0.3592687074829932,0.028267800212539853,8.148369884490966,-0.3528280258178711,0.0,1e-05,0.0,0.1
25,3.3743372440338133,0.3822278911564626,0.03379383634431456,8.290932083129883,0.38225364685058594,0.0,1e-05,0.0,0.1
26,3.253701424598694,0.41602891156462585,0.04208289054197662,8.566182899475098,-0.07551956176757812,0.0,1e-05,0.0,0.1
27,3.1108068227767944,0.45068027210884354,0.051647183846971305,8.470170593261718,-0.37525367736816406,0.0,1e-05,0.0,0.1
28,3.00546190738678,0.4791666666666667,0.0614240170031881,8.500906944274902,-0.002521514892578125,0.0,1e-05,0.0,0.1
29,2.887763500213623,0.5159438775510204,0.07141339001062699,8.393484783172607,0.10947608947753906,0.0,1e-05,0.0,0.1
30,2.7630670070648193,0.5535714285714286,0.09287991498405951,8.27823896408081,0.1125955581665039,0.0,1e-05,0.0,0.1
31,2.612823748588562,0.5833333333333334,0.10541976620616365,8.244489336013794,-0.15413427352905273,0.0,1e-05,0.0,0.1
32,2.4898478984832764,0.6160714285714286,0.11923485653560043,8.062384748458863,0.007704257965087891,0.0,1e-05,0.0,0.1
33,2.3534456729888915,0.6477465986394558,0.13793836344314558,7.853788757324219,0.17128229141235352,0.0,1e-05,0.0,0.1
