epoch,train_loss,train_acc,val_acc,cv,velocity,mu,sigma,z_score,dynamic_wd
1,4.669261741638183,0.0116921768707483,0.00977683315621679,0.12387745305895806,0.003087088465690613,0.002294788255268678,0.0022770650607633423,0.3479479897497226,0.1
2,4.596863555908203,0.013392857142857142,0.007438894792773645,0.14555559754371644,0.0014436542987823486,0.0008540347465955466,0.002022247743504996,0.29156642853504333,0.1
3,4.579341888427734,0.015306122448979591,0.007863974495217854,0.14362481385469436,0.0014266222715377808,0.00021543416884743072,0.0016462413078979362,0.7357293835840507,0.1
4,4.56946120262146,0.01403061224489796,0.007863974495217854,0.13848048448562622,0.0010827481746673584,0.0001297002083271698,0.0015321545478944795,0.6220312224050035,0.1
5,4.565157794952393,0.015306122448979591,0.004038257173219979,0.1483493059873581,-0.0007548630237579346,0.0009061289754740665,0.0014839906290120468,-1.1192739137024008,0.1
6,4.560634469985962,0.017006802721088437,0.006376195536663124,0.17383532226085663,0.004803746938705444,0.003240827638202871,0.002271233428083,0.6881367987885469,0.1
7,4.552130651473999,0.018494897959183673,0.0034006376195536664,0.25470393896102905,0.014775097370147705,0.008948570787166831,0.004796299331834665,1.2147962793540097,0.1
8,4.541323804855347,0.02189625850340136,0.0038257173219978747,0.41344853937625886,0.020545125007629395,0.01596644907477353,0.006328356236724986,0.7235174129870717,0.1
9,4.529603624343872,0.027636054421768707,0.005526036131774708,0.6304181039333343,0.034822821617126465,0.022744352932868774,0.007455936551550902,1.6199800790613301,0.1
10,4.516948986053467,0.028273809523809524,0.002975557917109458,0.9432732284069061,0.046347737312316895,0.0333590884075158,0.01050012023508683,1.2370000165711135,0.1
11,4.484885931015015,0.03125,0.0019128586609989374,1.3334454536437987,0.04641568660736084,0.038092930190991414,0.008435675931752753,0.9866140524722758,0.1
12,4.457092189788819,0.044642857142857144,0.003188097768331562,1.7729997158050537,0.06851828098297119,0.045744949022677193,0.0106790474995351,2.132524643352828,0.1
13,4.41495451927185,0.04846938775510204,0.0023379383634431457,2.2520447731018067,0.04225349426269531,0.04700408954671158,0.010065521455233943,-0.471967131076554,0.1
14,4.368982028961182,0.06462585034013606,0.0021253985122210413,2.651613736152649,0.0625905990600586,0.04231163104153733,0.019289322094586718,1.0513053760563351,0.1
15,4.294070482254028,0.08460884353741496,0.002763018065887354,3.0869905948638916,0.060898542404174805,0.04520781577794864,0.017967478374351233,0.8732848482859367,0.1
16,4.221450138092041,0.09906462585034014,0.0036131774707757703,3.3989495992660523,0.019232988357543945,0.02973949803988675,0.020154047233289462,-0.5213101646893369,0.1
17,4.152492952346802,0.13137755102040816,0.005526036131774708,3.703008508682251,0.025443315505981445,0.03655621888233174,0.020804084081837128,-0.5341693165935789,0.1
18,4.0709553241729735,0.15795068027210885,0.0061636556854410204,4.228390121459961,0.035881996154785156,0.04612798389837243,0.0310654118512629,-0.3298197942021085,0.1
19,3.9751551151275635,0.18898809523809523,0.007013815090329437,4.788260221481323,0.08813858032226562,0.04150533134887514,0.04704390085329916,0.9912708794878801,0.1
20,3.9109026193618774,0.22130102040816327,0.010839532412327312,5.0546760082244875,0.14041614532470703,0.057651389947295836,0.05533710457071421,1.49564665552112,0.1
21,3.813716244697571,0.2663690476190476,0.01487778958554729,5.654348134994507,0.1264944076538086,0.051351811280198015,0.05335345827671963,1.4083922354926048,0.1
22,3.708623504638672,0.28784013605442177,0.016578108395324122,5.81485161781311,-0.025543212890625,0.02100058514181291,0.061823005146949134,-0.7528556387999326,0.1
23,3.6058483600616453,0.3288690476190476,0.020403825717321997,6.2425697326660154,-0.032390594482421875,0.043027552290907566,0.06422645901988443,-1.1742535385607993,0.1
24,3.5023608684539793,0.3586309523809524,0.02614240170031881,6.4064618110656735,0.1381211280822754,0.030918437055326056,0.0746017455922412,1.436999766907582,0.1
25,3.369546914100647,0.39306972789115646,0.031880977683315624,6.676158380508423,-0.030829429626464844,0.006088529866853027,0.06194090622160414,-0.5960190404905861,0.1
26,3.26627402305603,0.42750850340136054,0.03910733262486716,6.584561061859131,0.09821367263793945,0.028309483666283955,0.06681029690681353,1.046308611218377,0.1
27,3.1487201690673827,0.46364795918367346,0.048459086078639746,6.6381721019744875,-0.07541751861572266,-0.0031699806658647463,0.07119786620313706,-1.0147430225468554,0.1
28,3.0119965076446533,0.49447278911564624,0.06269925611052073,6.612652683258057,0.11839008331298828,-0.006608215986693611,0.109298326834128,1.1436433010487004,0.1
29,2.894005846977234,0.5199829931972789,0.07268862911795962,6.656269598007202,0.2225790023803711,-0.013433843929167261,0.15289206966641924,1.5436565599803345,0.1
30,2.7528629064559937,0.5499574829931972,0.08289054197662062,6.598187017440796,-0.19338226318359375,-0.018080376053909362,0.1517511768661189,-1.1551929332603654,0.1
31,2.6114562511444093,0.5971513605442177,0.10520722635494155,6.349992799758911,0.013531684875488281,-0.0017531445443160262,0.11551544867151345,0.13231848722909045,0.1
32,2.4856512784957885,0.6188350340136054,0.11923485653560043,6.203676080703735,0.06581258773803711,-0.0031497478621388374,0.11627581400311454,0.5930926925037802,0.1
33,2.3628425121307375,0.6434948979591837,0.13304994686503718,6.12874207496643,0.09309530258178711,0.002788120940501712,0.10302735054196255,0.8765359990937913,0.1
34,2.2219697713851927,0.6760204081632653,0.15132837407013816,6.002916049957276,0.01926708221435547,0.011978738101167641,0.10497805107606108,0.0694273139811589,0.1
35,2.094279432296753,0.7042942176870748,0.17917109458023378,5.87027497291565,0.1467747688293457,-0.025154365611301313,0.17190551863421766,1.0001373766625816,0.1
36,1.9868552327156066,0.7357568027210885,0.20191285866099895,5.805110502243042,-0.1059117317199707,-0.017871998909873454,0.13208619570947447,-0.6665324285948998,0.1
37,1.8417760372161864,0.7565901360544217,0.2157279489904357,5.741073703765869,0.07981348037719727,0.018404492945193134,0.12408572166012141,0.49489164917948586,0.1
38,1.7392963886260986,0.7889030612244898,0.24463336875664188,5.705183649063111,-0.061995506286621094,-0.015619880778016718,0.15183045728651048,-0.30544349491809547,0.1
39,1.6403067588806153,0.8178146258503401,0.26928799149840593,5.592628002166748,0.1964120864868164,0.017510695838701643,0.14875102927242403,1.2026901025368577,0.1
40,1.4916784763336182,0.8399234693877551,0.2913921360255048,5.5963037490844725,-0.03525400161743164,-0.004507440034053597,0.10998809964183048,-0.27954443874839496,0.1
41,1.3828054428100587,0.8633078231292517,0.3126461211477152,5.44356255531311,-0.09027719497680664,-0.022998311060671454,0.08091135858239754,-0.8315134623233463,0.1
42,1.2945586681365966,0.8875425170068028,0.3419766206163656,5.401926898956299,0.03837919235229492,-0.0064050684467798855,0.0618894077907584,0.7236175364690142,0.1
43,1.191879153251648,0.9081632653061225,0.3645058448459086,5.32835021018982,-0.03941154479980469,-0.016165034060099538,0.06565677361487876,-0.3540611190562242,0.1
44,1.0760043025016786,0.9281462585034014,0.3895855472901169,5.328672885894775,-0.006957530975341797,-0.004577147646997537,0.07614504209170686,-0.0312611729267599,0.1
45,1.007404762506485,0.935374149659864,0.3940488841657811,5.296018409729004,0.07696294784545898,0.00491091538966308,0.061500241523971225,1.171573162484441,0.1
