epoch,train_loss,train_acc,val_acc,cv,weight_decay
1,4.637280130386353,0.012542517006802721,0.009564293304994687,0.129071756452322,0.1
2,4.585542774200439,0.013180272108843538,0.00871413390010627,0.14155228286981583,0.1
3,4.5770467758178714,0.013392857142857142,0.004675876726886291,0.13520397394895553,0.1
4,4.570906782150269,0.013818027210884353,0.0061636556854410204,0.14039554595947265,0.1
5,4.565623760223389,0.014243197278911565,0.006376195536663124,0.15902649015188217,0.1
6,4.558630132675171,0.015518707482993197,0.004675876726886291,0.2057388663291931,0.1
7,4.5508801460266115,0.021045918367346938,0.005526036131774708,0.31200759708881376,0.1
8,4.538751077651978,0.0274234693877551,0.007226354941551541,0.499406510591507,0.1
9,4.525165700912476,0.025297619047619048,0.0036131774707757703,0.7744362235069275,0.1
10,4.50323748588562,0.02806122448979592,0.0034006376195536664,1.138476300239563,0.1
11,4.473935937881469,0.03443877551020408,0.003188097768331562,1.6053864121437074,0.1
12,4.442776679992676,0.04591836734693878,0.0034006376195536664,2.1446810364723206,0.1
13,4.389633703231811,0.05633503401360544,0.0034006376195536664,2.685936999320984,0.1
14,4.3276684284210205,0.0780187074829932,0.004038257173219979,3.1803223848342896,0.1
15,4.260486745834351,0.10097789115646258,0.005951115834218916,3.548668932914734,0.1
16,4.178739070892334,0.12011054421768708,0.005738575982996812,3.9973305463790894,0.1
17,4.110559034347534,0.14221938775510204,0.00977683315621679,4.487394714355469,0.1
18,4.019753170013428,0.16539115646258504,0.007863974495217854,5.031690454483032,0.1
19,3.9476056814193727,0.2066326530612245,0.011902231668437832,5.411018943786621,0.1
20,3.8534343957901003,0.23937074829931973,0.013602550478214665,5.9305871486663815,0.1
21,3.7590286254882814,0.27019557823129253,0.016153028692879916,6.394061470031739,0.1
22,3.6559705257415773,0.30590986394557823,0.01849096705632306,6.708046007156372,0.1
23,3.5496633529663084,0.3390731292517007,0.023379383634431455,7.16491117477417,0.1
24,3.46588990688324,0.3645833333333333,0.03018065887353879,7.30659031867981,0.1
25,3.3496696949005127,0.4060374149659864,0.041232731137088204,7.363407897949219,0.1
26,3.2079957485198975,0.44260204081632654,0.045058448459086076,7.414901971817017,0.1
27,3.0720271825790406,0.46811224489795916,0.0563230605738576,7.592954874038696,0.1
28,2.960287594795227,0.4955357142857143,0.06822529224229543,7.568576908111572,0.1
29,2.835340213775635,0.5272108843537415,0.07906482465462274,7.452506685256958,0.1
30,2.7185109138488768,0.5533588435374149,0.0867162592986185,7.514331245422364,0.1
31,2.5755220651626587,0.5897108843537415,0.10903294367693943,7.3943980693817135,0.1
32,2.45995237827301,0.6169217687074829,0.12029755579171095,7.298086023330688,0.1
33,2.3475467205047607,0.6496598639455783,0.1383634431455898,7.274217939376831,0.1
34,2.21518931388855,0.6804846938775511,0.15855472901168968,7.1281359672546385,0.1
35,2.083651971817017,0.6953656462585034,0.1687566418703507,7.1198859214782715,0.1
36,1.9523575901985168,0.7289540816326531,0.19213602550478215,6.971512699127198,0.1
37,1.8368292331695557,0.7536139455782312,0.21636556854410202,6.885577249526977,0.1
38,1.7064593076705932,0.7840136054421769,0.24739638682252924,6.710954236984253,0.1
39,1.6000897884368896,0.811437074829932,0.26588735387885226,6.6884218692779545,0.1
40,1.5124103426933289,0.8350340136054422,0.2875664187035069,6.509097290039063,0.1
41,1.3884348273277283,0.8550170068027211,0.30393198724760895,6.500164556503296,0.1
42,1.303303837776184,0.8798894557823129,0.3341126461211477,6.442098665237427,0.1
43,1.206475567817688,0.9028486394557823,0.35472901168969184,6.371937942504883,0.1
44,1.0982983469963075,0.9168792517006803,0.3800212539851222,6.284390878677368,0.1
45,1.006251722574234,0.9366496598639455,0.40042507970244423,6.266248750686645,0.1
46,0.9221236050128937,0.9470663265306123,0.4155154091392136,6.141508388519287,0.1
47,0.8601684749126435,0.9644982993197279,0.43230605738575983,6.105299949645996,0.1
48,0.7746539533138275,0.9719387755102041,0.4403825717321998,6.0911369800567625,0.1
49,0.7074630975723266,0.9776785714285714,0.453134962805526,6.0911823272705075,0.1
50,0.6427539229393006,0.9866071428571429,0.4660998937300744,5.973161888122559,0.1
51,0.5841437637805938,0.9893707482993197,0.4712008501594049,5.956184720993042,0.1
52,0.5403450787067413,0.9919217687074829,0.4773645058448459,5.985258626937866,0.1
53,0.4902455538511276,0.9942602040816326,0.4820403825717322,5.929549932479858,0.1
54,0.4459784597158432,0.9970238095238095,0.4858660998937301,5.902896404266357,0.1
55,0.4075120806694031,0.9985119047619048,0.4909670563230606,5.895319986343384,0.1
56,0.3744535088539124,0.9995748299319728,0.49415515409139216,5.852980136871338,0.1
57,0.3426829218864441,0.9991496598639455,0.49394261424017005,5.794642782211303,0.1
58,0.31241391599178314,0.998937074829932,0.4950053134962806,5.768820858001709,0.1
59,0.2780401438474655,0.9997874149659864,0.4964930924548353,5.796233129501343,0.1
60,0.2588710606098175,1.0,0.4964930924548353,5.769121980667114,0.1
61,0.2356521815061569,1.0,0.49776833156216793,5.730238533020019,0.1
62,0.21780400425195695,1.0,0.49798087141339004,5.712623643875122,0.1
63,0.19868475794792176,1.0,0.49861849096705635,5.659703731536865,0.1
64,0.18329029083251952,1.0,0.49883103081827845,5.646334981918335,0.1
65,0.17216761708259581,1.0,0.49946865037194477,5.606016445159912,0.1
66,0.16349362432956696,1.0,0.49946865037194477,5.623223352432251,0.1
67,0.15254147797822953,1.0,0.49904357066950056,5.569413566589356,0.1
68,0.14310447126626968,1.0,0.49904357066950056,5.522787714004517,0.1
69,0.13385851085186004,1.0,0.5003188097768332,5.510049772262573,0.1
70,0.12599363327026367,1.0,0.499893730074389,5.504779815673828,0.1
71,0.11878530085086822,1.0,0.49946865037194477,5.483421564102173,0.1
72,0.11315573006868362,1.0,0.500106269925611,5.4458794593811035,0.1
73,0.10642895847558975,1.0,0.49946865037194477,5.437945413589477,0.1
74,0.10077476054430008,1.0,0.500106269925611,5.415915393829346,0.1
75,0.09541376382112503,1.0,0.5003188097768332,5.4037003993988035,0.1
76,0.09196535125374794,1.0,0.49968119022316687,5.388506650924683,0.1
77,0.08712816461920739,1.0,0.499893730074389,5.381515645980835,0.1
78,0.08305250629782676,1.0,0.5003188097768332,5.385953426361084,0.1
79,0.07918189018964768,1.0,0.5003188097768332,5.351928186416626,0.1
80,0.07545908242464065,1.0,0.5003188097768332,5.357302141189575,0.1
81,0.07317542210221291,1.0,0.5003188097768332,5.33166618347168,0.1
82,0.07103995084762574,0.9997874149659864,0.5005313496280552,5.330923080444336,0.1
83,0.06797142624855042,1.0,0.5007438894792774,5.292288112640381,0.1
84,0.06475671343505382,1.0,0.500106269925611,5.286296272277832,0.1
85,0.0628321934491396,1.0,0.5005313496280552,5.268412971496582,0.1
86,0.06024562083184719,1.0,0.5005313496280552,5.271505975723267,0.1
87,0.05851156450808048,1.0,0.500106269925611,5.260349130630493,0.1
88,0.05659927800297737,1.0,0.5005313496280552,5.226620006561279,0.1
89,0.05472744256258011,1.0,0.5005313496280552,5.2293956756591795,0.1
90,0.05252691842615605,1.0,0.5005313496280552,5.229602289199829,0.1
91,0.050859611853957175,1.0,0.5005313496280552,5.2091837406158445,0.1
92,0.049650486931204794,1.0,0.5009564293304994,5.196733045578003,0.1
93,0.04790312275290489,1.0,0.5007438894792774,5.1918093204498295,0.1
94,0.046880700066685675,1.0,0.5009564293304994,5.163978433609008,0.1
95,0.04510034471750259,1.0,0.5007438894792774,5.148726606369019,0.1
96,0.044057884439826014,1.0,0.5009564293304994,5.151102495193482,0.1
97,0.04265067987143993,1.0,0.5003188097768332,5.1482641220092775,0.1
98,0.041849350184202196,1.0,0.5007438894792774,5.138454580307007,0.1
99,0.040486748516559604,1.0,0.5011689691817216,5.11578140258789,0.1
100,0.03938648998737335,1.0,0.5007438894792774,5.107471370697022,0.1
101,0.038487523794174194,1.0,0.5009564293304994,5.108813810348511,0.1
102,0.03766050525009632,1.0,0.5011689691817216,5.082344627380371,0.1
103,0.0366063367575407,1.0,0.5007438894792774,5.080485725402832,0.1
104,0.03562238365411759,1.0,0.5007438894792774,5.092318964004517,0.1
105,0.03449630364775658,1.0,0.5009564293304994,5.056611776351929,0.1
106,0.03397445306181908,1.0,0.5007438894792774,5.047669267654419,0.1
107,0.032889870926737785,1.0,0.5011689691817216,5.043164920806885,0.1
108,0.032462548837065695,1.0,0.5015940488841658,5.045119762420654,0.1
109,0.0313847316429019,1.0,0.5011689691817216,5.041184711456299,0.1
110,0.030746340565383435,1.0,0.5015940488841658,5.020296382904053,0.1
111,0.029937253706157206,1.0,0.5013815090329437,5.023541021347046,0.1
112,0.02964204326272011,1.0,0.5018065887353879,5.000686693191528,0.1
113,0.028956599161028863,1.0,0.5013815090329437,4.997608280181884,0.1
114,0.028357112780213356,1.0,0.5018065887353879,4.982130146026611,0.1
115,0.027794371731579302,1.0,0.5015940488841658,4.990565395355224,0.1
116,0.026764228567481042,1.0,0.5015940488841658,4.969373941421509,0.1
117,0.026524975337088107,1.0,0.5015940488841658,4.9665769100189205,0.1
118,0.025911608710885048,1.0,0.5013815090329437,4.953839302062988,0.1
119,0.025223839655518533,1.0,0.5015940488841658,4.946582317352295,0.1
120,0.024866747297346593,1.0,0.5015940488841658,4.941593790054322,0.1
121,0.024478232488036156,1.0,0.5015940488841658,4.916833543777466,0.1
122,0.02387892547994852,1.0,0.5018065887353879,4.920404720306396,0.1
123,0.02344270907342434,1.0,0.5013815090329437,4.902701568603516,0.1
124,0.023188078962266444,1.0,0.5015940488841658,4.912794303894043,0.1
125,0.022573966532945633,1.0,0.5013815090329437,4.908598709106445,0.1
126,0.02220869082957506,1.0,0.5013815090329437,4.8957836627960205,0.1
127,0.021875871159136296,1.0,0.5011689691817216,4.882384204864502,0.1
128,0.021522556617856025,1.0,0.5022316684378321,4.871235513687134,0.1
129,0.02116068806499243,1.0,0.50201912858661,4.868211030960083,0.1
130,0.02076613437384367,1.0,0.5015940488841658,4.869593906402588,0.1
131,0.020358379743993283,1.0,0.5018065887353879,4.861402416229248,0.1
132,0.020135587826371194,1.0,0.5015940488841658,4.849859428405762,0.1
133,0.01970862802118063,1.0,0.5018065887353879,4.836357259750367,0.1
134,0.01929137632250786,1.0,0.5013815090329437,4.850548267364502,0.1
135,0.019138876534998416,1.0,0.5018065887353879,4.833208847045898,0.1
136,0.018616660870611666,1.0,0.5015940488841658,4.811245393753052,0.1
137,0.01843761224299669,1.0,0.5015940488841658,4.8073982238769535,0.1
138,0.01803259439766407,1.0,0.5018065887353879,4.793777894973755,0.1
139,0.01785490456968546,1.0,0.5018065887353879,4.798473310470581,0.1
140,0.01752318497747183,1.0,0.5013815090329437,4.792520523071289,0.1
141,0.01733977869153023,1.0,0.50201912858661,4.783629512786865,0.1
142,0.01701290477067232,1.0,0.5015940488841658,4.783639621734619,0.1
143,0.016765586845576764,1.0,0.5015940488841658,4.767992305755615,0.1
144,0.01651114597916603,1.0,0.5015940488841658,4.769323396682739,0.1
145,0.01637411117553711,1.0,0.5015940488841658,4.749558734893799,0.1
146,0.016158617846667767,1.0,0.5015940488841658,4.760631704330445,0.1
147,0.015768220741301776,1.0,0.5018065887353879,4.753749942779541,0.1
148,0.01562357386574149,1.0,0.5022316684378321,4.748254203796387,0.1
149,0.015474655665457249,1.0,0.5013815090329437,4.744644689559936,0.1
150,0.015254141017794608,1.0,0.5018065887353879,4.734404897689819,0.1
151,0.014981058053672313,1.0,0.5015940488841658,4.721085786819458,0.1
152,0.01477331891655922,1.0,0.5013815090329437,4.714820623397827,0.1
153,0.014653778355568647,1.0,0.5018065887353879,4.708272981643677,0.1
154,0.014390412531793118,1.0,0.5018065887353879,4.711500024795532,0.1
155,0.014178256131708622,1.0,0.5013815090329437,4.697777366638183,0.1
156,0.014055197034031153,1.0,0.5015940488841658,4.693743276596069,0.1
157,0.013765651918947696,1.0,0.5015940488841658,4.687057733535767,0.1
158,0.013684212416410445,1.0,0.5011689691817216,4.679396390914917,0.1
159,0.01341825108975172,1.0,0.5015940488841658,4.678930330276489,0.1
160,0.01316215619444847,1.0,0.5018065887353879,4.664789819717408,0.1
161,0.013021021708846092,1.0,0.50201912858661,4.662375640869141,0.1
162,0.012898565642535687,1.0,0.5018065887353879,4.656560564041138,0.1
163,0.012740276660770178,1.0,0.50201912858661,4.65189757347107,0.1
164,0.012535052374005318,1.0,0.5018065887353879,4.642760133743286,0.1
165,0.012327847070991993,1.0,0.5015940488841658,4.6348553657531735,0.1
166,0.012268066219985486,1.0,0.5015940488841658,4.629549121856689,0.1
167,0.012144427746534348,1.0,0.5018065887353879,4.621691703796387,0.1
168,0.012037400249391794,1.0,0.5013815090329437,4.62251992225647,0.1
169,0.011886491812765599,1.0,0.5013815090329437,4.6243781566619875,0.1
170,0.011736626364290714,1.0,0.5015940488841658,4.615811824798584,0.1
171,0.011565973702818155,1.0,0.5013815090329437,4.595029687881469,0.1
