epoch,train_loss,train_acc,val_acc,cv,weight_decay
1,4.647378921508789,0.00977891156462585,0.009351753453772583,0.11776375547051429,0.1
2,4.587288093566895,0.011904761904761904,0.007226354941551541,0.145649291574955,0.1
3,4.576586008071899,0.012542517006802721,0.007438894792773645,0.1503601685166359,0.1
4,4.567942333221436,0.01445578231292517,0.005738575982996812,0.15895830541849137,0.1
5,4.562782526016235,0.0195578231292517,0.005951115834218916,0.18571409434080124,0.1
6,4.55785436630249,0.017006802721088437,0.0038257173219978747,0.25257382094860076,0.1
7,4.54823260307312,0.022108843537414966,0.005100956429330499,0.36488738358020784,0.1
8,4.5337138175964355,0.020833333333333332,0.0038257173219978747,0.5483550786972046,0.1
9,4.521300172805786,0.03125,0.004888416578108395,0.8218516170978546,0.1
10,4.50009298324585,0.03273809523809524,0.0038257173219978747,1.1918092966079712,0.1
11,4.470738697052002,0.04379251700680272,0.004463336875664187,1.6495868802070617,0.1
12,4.432798099517822,0.04825680272108843,0.004888416578108395,2.0745806217193605,0.1
13,4.384026288986206,0.05931122448979592,0.004888416578108395,2.5447295665740968,0.1
14,4.33347749710083,0.07270408163265306,0.005313496280552604,3.054683041572571,0.1
15,4.245017242431641,0.09991496598639456,0.004463336875664187,3.424074816703796,0.1
16,4.176848888397217,0.12329931972789115,0.005738575982996812,3.8017371892929077,0.1
17,4.102694177627564,0.1475340136054422,0.005738575982996812,4.393991470336914,0.1
18,4.025825476646423,0.18303571428571427,0.009564293304994687,4.860962915420532,0.1
19,3.9323636054992677,0.21556122448979592,0.011902231668437832,5.393465995788574,0.1
20,3.848197817802429,0.23937074829931973,0.01381509032943677,5.849206876754761,0.1
21,3.7462884902954103,0.2774234693877551,0.018703506907545166,6.222485113143921,0.1
22,3.6401789665222166,0.29910714285714285,0.019128586609989374,6.569406890869141,0.1
23,3.5422975778579713,0.3399234693877551,0.02401700318809777,6.913509178161621,0.1
24,3.4243298053741453,0.37436224489795916,0.03018065887353879,7.140742826461792,0.1
25,3.316622734069824,0.4134778911564626,0.03953241232731137,7.239262056350708,0.1
26,3.175749969482422,0.438562925170068,0.04973432518597237,7.395457744598389,0.1
27,3.0567869424819945,0.4710884353741497,0.0561105207226355,7.520342206954956,0.1
28,2.936392641067505,0.5012755102040817,0.06886291179596174,7.524748945236206,0.1
29,2.8218040227890016,0.5446428571428571,0.07970244420828905,7.344973564147949,0.1
30,2.7018144845962526,0.5644132653061225,0.09075451647183846,7.304016065597534,0.1
31,2.5565500020980836,0.5960884353741497,0.10818278427205101,7.235780096054077,0.1
32,2.441665840148926,0.6262755102040817,0.13028692879914985,7.1263079166412355,0.1
33,2.30119411945343,0.655187074829932,0.1436769394261424,7.035317420959473,0.1
34,2.199575972557068,0.6775085034013606,0.1600425079702444,6.911863136291504,0.1
35,2.071526277065277,0.7068452380952381,0.18257173219978745,6.858393287658691,0.1
36,1.9663931012153626,0.7376700680272109,0.20212539851222106,6.80030517578125,0.1
37,1.8327295064926148,0.7642431972789115,0.2312433581296493,6.758487319946289,0.1
38,1.714462196826935,0.7857142857142857,0.24867162592986186,6.649733591079712,0.1
39,1.6076407432556152,0.8127125850340136,0.273538788522848,6.615051317214966,0.1
40,1.5081492900848388,0.8384353741496599,0.3009564293304995,6.597861099243164,0.1
41,1.3885350823402405,0.8630952380952381,0.31583421891604674,6.447476053237915,0.1
42,1.303646171092987,0.8777636054421769,0.33581296493092455,6.40015344619751,0.1
43,1.1833725571632385,0.8996598639455783,0.36280552603613175,6.370802354812622,0.1
44,1.1123828172683716,0.9158163265306123,0.3787460148777896,6.338384103775025,0.1
45,1.0139852106571197,0.9317602040816326,0.39681190223166846,6.228541851043701,0.1
46,0.9386604845523834,0.9443027210884354,0.41317747077577044,6.267288303375244,0.1
47,0.857918792963028,0.9549319727891157,0.4246546227417641,6.196885251998902,0.1
48,0.7913768053054809,0.9664115646258503,0.4410201912858661,6.153822708129883,0.1
49,0.7245434105396271,0.9693877551020408,0.44739638682252925,6.15561056137085,0.1
50,0.6577232837677002,0.9808673469387755,0.4575982996811902,6.087116670608521,0.1
51,0.5980898439884186,0.9857568027210885,0.4707757704569607,6.033763790130616,0.1
52,0.5422257065773011,0.9914965986394558,0.4763018065887354,6.014839506149292,0.1
53,0.5010376572608948,0.9934098639455783,0.4826780021253985,6.031444787979126,0.1
54,0.45492109954357146,0.9963860544217688,0.4860786397449522,6.0250073909759525,0.1
55,0.4114947646856308,0.9985119047619048,0.48862911795961744,5.981739473342896,0.1
56,0.3731804460287094,0.9985119047619048,0.49309245483528164,5.953746604919433,0.1
57,0.3436150461435318,0.9993622448979592,0.49330499468650374,5.970661306381226,0.1
58,0.31228355765342714,0.9993622448979592,0.49479277364505847,5.879586505889892,0.1
59,0.2876578480005264,0.9993622448979592,0.4969181721572795,5.878037548065185,0.1
60,0.25988075584173204,0.9997874149659864,0.4962805526036132,5.847081804275513,0.1
61,0.24082957804203034,0.9997874149659864,0.4971307120085016,5.82273588180542,0.1
62,0.2205149009823799,1.0,0.4973432518597237,5.808533668518066,0.1
63,0.20476934760808946,1.0,0.49819341126461214,5.806963062286377,0.1
64,0.19037684202194213,1.0,0.49798087141339004,5.7707695960998535,0.1
65,0.1767149895429611,1.0,0.4975557917109458,5.788521432876587,0.1
66,0.16565762758255004,1.0,0.49861849096705635,5.742849826812744,0.1
67,0.15355835258960723,1.0,0.49946865037194477,5.757783269882202,0.1
68,0.1446000248193741,1.0,0.49946865037194477,5.747284269332885,0.1
69,0.13428197279572487,1.0,0.49883103081827845,5.699349498748779,0.1
70,0.12717612758278846,1.0,0.49904357066950056,5.70368504524231,0.1
71,0.1182561345398426,1.0,0.49883103081827845,5.681449604034424,0.1
72,0.11221553310751915,1.0,0.49968119022316687,5.648730754852295,0.1
73,0.1058799222111702,1.0,0.5003188097768332,5.6526282787322994,0.1
74,0.10060464516282082,1.0,0.49925611052072266,5.628527736663818,0.1
75,0.09495531022548676,1.0,0.5003188097768332,5.602622079849243,0.1
76,0.09159917905926704,1.0,0.49968119022316687,5.598178052902222,0.1
77,0.08622163161635399,1.0,0.49946865037194477,5.594240665435791,0.1
78,0.08226014599204064,1.0,0.500106269925611,5.582505226135254,0.1
79,0.07881477400660515,1.0,0.5009564293304994,5.545597553253174,0.1
80,0.07668452635407448,1.0,0.5003188097768332,5.521432018280029,0.1
81,0.07301769778132439,1.0,0.49925611052072266,5.555411529541016,0.1
82,0.07130164727568626,1.0,0.5005313496280552,5.509695911407471,0.1
