epoch,train_loss,val_loss,train_acc,val_acc,cv
1,4.663447284698487,4.609243392944336,0.012329931972789115,0.009989373007438894,0.12961219251155853
2,4.5918434143066404,4.607946395874023,0.01403061224489796,0.007438894792773645,0.16050522774457932
3,4.575379657745361,4.609201431274414,0.01488095238095238,0.0076514346439957494,0.16000661849975586
4,4.569719552993774,4.612341403961182,0.016156462585034014,0.006801275239107333,0.16248367577791215
5,4.560551357269287,4.620824337005615,0.018494897959183673,0.005100956429330499,0.1837216407060623
6,4.558088970184326,4.627523899078369,0.018920068027210885,0.0036131774707757703,0.23958029747009277
7,4.544484996795655,4.641607284545898,0.021045918367346938,0.0038257173219978747,0.3542685598134995
8,4.532087278366089,4.668766975402832,0.023171768707482995,0.004463336875664187,0.5408425450325012
9,4.5167159080505375,4.6904497146606445,0.03018707482993197,0.004038257173219979,0.801003360748291
10,4.492242383956909,4.721961498260498,0.03082482993197279,0.0036131774707757703,1.135922658443451
11,4.472149467468261,4.775160312652588,0.03826530612244898,0.002975557917109458,1.5043331503868103
12,4.436299562454224,4.856424331665039,0.047193877551020405,0.0036131774707757703,1.8767504572868348
13,4.377712440490723,4.941677093505859,0.06058673469387755,0.004250797024442083,2.2236011266708373
14,4.317994689941406,5.023063659667969,0.0778061224489796,0.004038257173219979,2.478333044052124
15,4.2420776844024655,5.035006999969482,0.09502551020408163,0.005738575982996812,2.6869181871414183
16,4.163952589035034,5.030487060546875,0.12606292517006804,0.00871413390010627,2.9440303325653074
17,4.092777395248413,5.0136189460754395,0.1556122448979592,0.009989373007438894,3.358515238761902
18,4.0119716167449955,5.002917289733887,0.18558673469387754,0.008501594048884165,3.820730948448181
19,3.9187119007110596,4.989798069000244,0.21789965986394558,0.012752391073326248,4.21642689704895
20,3.8289724826812743,4.970895290374756,0.2606292517006803,0.015940488841657812,4.545435190200806
21,3.718932008743286,4.948400974273682,0.2914540816326531,0.01955366631243358,4.909882259368897
22,3.60185706615448,4.917351245880127,0.33014455782312924,0.025292242295430395,5.034236335754395
23,3.487854170799255,4.888694763183594,0.35246598639455784,0.030818278427205102,5.133019590377808
24,3.387885904312134,4.851220607757568,0.38860544217687076,0.03974495217853347,5.261877775192261
25,3.2681805372238157,4.814685821533203,0.42325680272108845,0.04867162592986185,5.334200668334961
26,3.1428970813751222,4.776886940002441,0.46364795918367346,0.05398512221041445,5.249041366577148
27,3.019937348365784,4.733288288116455,0.49383503401360546,0.06907545164718384,5.265432453155517
28,2.8829567432403564,4.684225559234619,0.5201955782312925,0.08055260361317747,5.226355791091919
29,2.7494638919830323,4.630333423614502,0.5556972789115646,0.09032943676939426,5.037488126754761
